state,leaning,device,collection,watch_index,video_id,watch_ts_datetime,week,month,q3_majority
GEORGIA,neutral,RFCW90FMFFN,forYou,187,7366539400450182442,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,190,7366739743138221344,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,192,7365897063575391520,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,196,7367189213810478382,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,314,7369563412147277089,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,361,7367072566520941856,18-07-2024,12,4,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,380,7366277064422362411,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,387,7393313301230292242,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,389,7364006592687181061,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,398,7380141887258152235,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,605,7368484897066880287,18-07-2024,12,4,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,692,7362711029488340256,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,701,7374063836908768545,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,710,7363596658422189355,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,711,7392607342094814494,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,725,7371798598553570576,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,782,7393073887061364010,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,801,7387774841073503519,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,884,7393587148760403242,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,894,7383773966764215583,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,895,7362656808403504414,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,913,7389977620403866926,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,937,7361900121019125034,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1002,7390010885265198366,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1015,7374576992189975840,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1023,7384863638735080750,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1025,7364851211658431786,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1035,7375951835762330913,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1061,7378038736375827745,18-07-2024,12,4,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,1104,7390841230436928775,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1120,7393876489877474606,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1152,7394699521676119342,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1158,7390090251240213802,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1180,7379577475103214854,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1187,7391875602287955230,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1190,7391426337757596935,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1196,7394952163778202923,18-07-2024,12,4,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,1251,7393881849942117674,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1302,7367075942402919726,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1342,7395180793552751914,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1357,7385672618793323781,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1365,7395224294210637102,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1385,7367082582376287530,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1404,7394543209814248737,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1424,7391914855088835886,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1427,7394908984416718112,18-07-2024,12,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,49,7390738421616086314,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,84,7367838095967915269,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,89,7372148937689615662,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,97,7395238150517312811,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,104,7393190369183288606,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,106,7394942040057842975,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,110,7391241957713988895,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,117,7388352875417570602,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,123,7393497808541715754,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,125,7394578402964966662,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,133,7370672184253041953,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,143,7387737101464390958,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,144,7394543209814248737,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,161,7390992204535483694,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,163,7395321840148712746,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,172,7366277064422362411,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,236,7367072566520941856,25-07-2024,13,4,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,240,7392452012396350750,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,244,7366378318255443242,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,249,7369563412147277089,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,250,7367059837949152544,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,252,7368035000643554576,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,258,7390090251240213802,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,286,7383773966764215583,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,316,7391621220938075397,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,322,7366323944590298414,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,334,7392674620932951339,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,349,7368191991546694958,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,360,7389807876988079390,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,380,7383343973168876805,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,391,7375744699140721963,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,410,7368242246551883041,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,423,7386049888137579782,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,436,7391202468807413034,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,461,7392203264944590088,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,509,7385747453187837227,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,557,7388245259370695969,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,569,7367742796217814305,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,585,7395574932706528544,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,627,7391457619526913322,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,632,7386972140827856170,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,658,7385467949705923871,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,660,7377366627488238881,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,663,7395753137086287134,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,682,7396097155175304481,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,705,7385284499090804014,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,713,7395666289106193696,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,746,7394597417716337953,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,758,7392015552719506734,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,765,7396736835214527774,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,791,7393312921285184769,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,848,7392360458058992939,25-07-2024,13,4,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,866,7395966329511054624,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,867,7396102873991433502,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,875,7392340112215969066,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,895,7387163127432940830,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,896,7370931089411493126,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,921,7395613288098319647,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,969,7364535791046954246,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1036,7396919936662146347,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1053,7397139830385282336,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1057,7397516602020793632,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1080,7369841379507227910,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1099,7397116291074542890,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1124,7397192996862610731,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1169,7385951240795983136,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1178,7395642128682011936,25-07-2024,13,4,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,1191,7397208530039737630,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1213,7393110304470666502,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1223,7370793412368338209,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1228,7388844100188933408,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1259,7390507539642748191,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1262,7374468067079834913,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1265,7397486774966127877,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1286,7397543007676845355,25-07-2024,13,4,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,30,7400146445099175198,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,87,7370672184253041953,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,182,7390168080048983338,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,192,7370280744536591633,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,204,7393011210628746538,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,236,7385185693972090142,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,254,7394575913309981984,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,290,7379597652746358059,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,327,7375240575529848070,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,384,7394441609875672336,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,406,7393190369183288606,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,417,7370158688125979911,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,443,7383343973168876805,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,509,7400371797771701534,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,514,7387774841073503519,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,524,7399685301402144031,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,558,7369054365606235399,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,621,7369601830432656673,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,651,7390331609385291029,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,678,7396835234546830623,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,706,7400864851347754256,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,725,7387962723721694506,08-08-2024,15,5,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,769,7400843631575305504,08-08-2024,15,5,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,796,7402021522782604550,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,877,7401271575028174112,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,913,7401910260069387553,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,937,7402283446208384302,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,957,7377860456804912426,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1030,7375951835762330913,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1122,7401204987130301728,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1129,7397314695201312032,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1132,7370145582553304326,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1219,7402342952657227040,08-08-2024,15,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,2,7375744699140721963,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,5,7393901633345785134,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,15,7403080040516308255,15-08-2024,16,5,Pro Republican
GEORGIA,neutral,RFCW90FMFFN,forYou,70,7401271575028174112,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,101,7393190369183288606,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,102,7389807876988079390,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,108,7380908331080322350,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,171,7382956068378266923,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,220,7374398963253873963,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,232,7402705486912736558,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,234,7402852797042937094,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,278,7379759908633283882,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,312,7403151525486316831,15-08-2024,16,5,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,320,7403410994598268191,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,321,7403110590186638593,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,323,7403554630057135391,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,349,7403606769001598214,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,366,7379644082617863457,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,398,7400012141081775392,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,429,7401910260069387553,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,452,7383343973168876805,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,464,7390732795846380843,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,469,7398653899390864645,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,488,7395247474127932704,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,492,7385814399497276702,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,531,7375240575529848070,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,542,7385185693972090142,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,543,7377159859726322987,15-08-2024,16,5,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,555,7404124272773336325,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,567,7372037814294220050,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,665,7390331609385291029,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,711,7395716973751012640,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,733,7377860456804912426,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,768,7382227526556454149,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,769,7399328779790863623,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,771,7399366189211847978,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,775,7396994328268147998,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,829,7397788075029581088,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,979,7403880557194661125,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1124,7401678875958381870,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1166,7394441609875672336,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1226,7389023747119926561,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1252,7396662787713338630,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1328,7390090251240213802,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1371,7405387342329974059,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1410,7384283636998163718,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1419,7391149806581861665,15-08-2024,16,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,4,7403080040516308255,23-08-2024,17,5,Pro Republican
GEORGIA,neutral,RFCW90FMFFN,forYou,5,7403554630057135391,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,15,7394575913309981984,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,40,7375744699140721963,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,115,7374398963253873963,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,126,7360748432849489198,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,134,7390331609385291029,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,137,7400229722355010858,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,244,7391241957713988895,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,250,7396814410171321631,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,288,7383343973168876805,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,290,7406348677704437000,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,320,7389807876988079390,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,360,7406423460144074015,23-08-2024,17,5,Pro Republican
GEORGIA,neutral,RFCW90FMFFN,forYou,383,7406157175028075819,23-08-2024,17,5,Pro Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,409,7403719157100956960,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,423,7383773966764215583,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,469,7403422902038613280,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,519,7389321640074611998,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,556,7404389356460592402,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,631,7405439700971834667,23-08-2024,17,5,Anti Republican
GEORGIA,neutral,RFCW90FMFFN,forYou,632,7393830484280757547,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,708,7406785192053968174,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,775,7405824754235608362,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,941,7406555553721371936,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,968,7407473236755221802,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,995,7386297676100308230,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1028,7403705558441790766,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1075,7407137577221885216,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1104,7408131065904106768,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1122,7406042621744909611,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1247,7397880699358858542,23-08-2024,17,5,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,1263,7406896772670393642,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,1282,7407989538410269958,23-08-2024,17,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,34,7403649138643995921,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,168,7404389356460592402,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,195,7406814736475507998,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,224,7379644082617863457,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,240,7377799139402190088,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,297,7396079548808400160,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,315,7401910260069387553,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,317,7394025679567736110,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,329,7403509783480864008,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,335,7392363015875710240,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,352,7395742035916999968,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,367,7399328779790863623,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,378,7390090251240213802,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,458,7396814410171321631,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,460,7379995759351172398,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,465,7382484254959160577,30-08-2024,18,5,Anti Democrat
GEORGIA,neutral,RFCW90FMFFN,forYou,548,7391926497239403781,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,566,7408987315697159456,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,576,7393190369183288606,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,725,7406103907564375326,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,730,7397820859299433774,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,739,7401271575028174112,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,743,7379035160718675243,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,756,7409353028282649886,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,761,7407137577221885216,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,768,7408031229708160287,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,777,7391875602287955230,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,783,7408394956798283039,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,789,7407845008545565994,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,801,7409484593344089390,30-08-2024,18,5,Neutral
GEORGIA,neutral,RFCW90FMFFN,forYou,812,7405716862455123201,30-08-2024,18,5,Neutral
